,posted,neighborhood,post title,number bedrooms,sqft,URL,price
881,2022-05-24 13:22," (6300 Green Valley Circle, Culver City, CA)","Newly renovated starting at $3,091*, plank flooring, big patios, a/c!",1,710.0,https://losangeles.craigslist.org/wst/apa/d/culver-city-newly-renovated-starting-at/7487854126.html,"3,091"
882,2022-05-24 13:20," (233 South Barrington Avenue, Los Angeles, CA)","Granite counters, Large mirrored closets, SS Appliances, Balcony",1,800.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-granite-counters-large/7486763020.html,"3,237"
883,2022-05-24 13:20, (Inglewood),Check out this marvelous home!,5,2462.0,https://losangeles.craigslist.org/wst/apa/d/inglewood-check-out-this-marvelous-home/7487853059.html,"6,500"
884,2022-05-24 13:19, (West Hollywood),2 Bedroom in West Hollywood | Wood Style Floors | W/D in Unit | A/C,2,1000.0,https://losangeles.craigslist.org/wst/apa/d/west-hollywood-bedroom-in-west/7487852787.html,"3,895"
885,2022-05-24 13:19," (12035 Wilshire Boulevard, Los Angeles, CA)","Large Closets, BelAir Internet/DTV, Mobile car wash",,537.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-large-closets-belair/7487852410.html,"3,000"
886,2022-05-24 13:19," (12750 W Millennium, Los Angeles, CA)","Designer-appointed powder rooms, Stainless steel appliances, Balconies",2,1318.0,https://losangeles.craigslist.org/wst/apa/d/playa-vista-designer-appointed-powder/7487852368.html,"6,277"
887,2022-05-24 13:18," (6300 Green Valley Circle, Culver City, CA)","Newly renovated with FREE Parking, AC + W/D & spacious balcony!",1,710.0,https://losangeles.craigslist.org/wst/apa/d/culver-city-newly-renovated-with-free/7486990214.html,"3,091"
888,2022-05-24 13:17, (West Hollywood),3 Weeks Free | Patio/Balcony | Renovated 2 Bedroom in WeHo,2,1200.0,https://losangeles.craigslist.org/wst/apa/d/west-hollywood-weeks-free-patio-balcony/7487851676.html,"4,150"
889,2022-05-24 13:17, (Culver City),"Loft, 24 Hour On-Call Service Team, Parking",2,1029.0,https://losangeles.craigslist.org/wst/apa/d/culver-city-loft-24-hour-on-call/7478306379.html,"5,149"
890,2022-05-24 13:16, (los angeles),3br - 115 West C Ave,3,,https://losangeles.craigslist.org/wst/apa/d/los-angeles-3br-west-ave/7487831524.html,"1,000"
891,2022-05-24 13:16," (1447 Lincoln Boulevard, Santa Monica, CA)","Online Payments Available, Courtesy Patrol, Controlled Access",1,386.0,https://losangeles.craigslist.org/wst/apa/d/santa-monica-online-payments-available/7486161574.html,"2,318"
892,2022-05-24 13:16," (6300 Green Valley Circle, Culver City, CA)","Public transportation nearby, Private balcony or patio,",2,1170.0,https://losangeles.craigslist.org/wst/apa/d/culver-city-public-transportation/7487850941.html,"3,246"
893,2022-05-24 13:15, (San Pedro),FIRST MONTH FREE! A new home for seniors is waiting! 55 and better!,1,510.0,https://losangeles.craigslist.org/wst/apa/d/san-pedro-first-month-free-new-home-for/7487850877.html,
894,2022-05-24 13:15," (411 Kelton Ave, Los Angeles, CA)",Lovely 1b+study den Apartment… Waiting for You to Make it Home!,1,750.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-lovely-1bstudy-den/7487850465.html,"3,097"
895,2022-05-24 13:14," (4600 Vía Marina, Marina del Rey, CA)","Private patios or balconies, Outdoor fitness center, Tennis courts",,563.0,https://losangeles.craigslist.org/wst/apa/d/marina-del-rey-private-patios-or/7487850261.html,"3,475"
896,2022-05-24 13:14, (Los Angeles/Culver City),"Top floor, DTLA view, 11 foot ceilings, 2x2 with Den",2,1172.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-top-floor-dtla-view-11-foot/7487850101.html,"5,128"
897,2022-05-24 13:13, (Santa Monica),Desirable property for you.,2,1682.0,https://losangeles.craigslist.org/wst/apa/d/santa-monica-desirable-property-for-you/7487849739.html,"6,500"
898,2022-05-24 13:13," (375 North La Cienega Boulevard, West Hollywood, CA)","10 ft Ceilings, Private Dog Park, Chic Resident Lounge with Kitchen",1,672.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-10-ft-ceilings-private-dog/7487849699.html,"3,932"
899,2022-05-24 13:12," (375 North La Cienega Boulevard, West Hollywood, CA)","Spacious Private Balcony or Patio, Conference Room, Onsite Concierge",1,672.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-spacious-private-balcony-or/7479455885.html,"4,032"
900,2022-05-24 13:12," (11090 Strathmore Dr, Los Angeles, CA)","Linen Closets, Close to Beaches - Ocean Breezes, Near 405 &10 Freeways",1,450.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-linen-closets-close-to/7487849249.html,"2,340"
901,2022-05-24 13:12, (Brentwood / Westwood ADJ),"Shimmering Swimming Pool, Fitness Center, Studio Suite in Brentwood",,460.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-shimmering-swimming-pool/7487818913.html,"2,195"
902,2022-05-24 13:11, (Hawthorne),Nice 2B Apt! Large bedroom floor plans* Laundry* Call Now!,2,960.0,https://losangeles.craigslist.org/wst/apa/d/hawthorne-nice-2b-apt-large-bedroom/7487842983.html,"1,995"
903,2022-05-24 13:10, (Santa Monica),New 1 BD 1 BA located in the Pico District!!!,1,700.0,https://losangeles.craigslist.org/wst/apa/d/santa-monica-new-bd-ba-located-in-the/7487819700.html,"2,395"
904,2022-05-24 13:10, (Culver City),"Yoga & Spin Studio, Screening Room with Bar Area",3,1395.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-yoga-spin-studio-screening/7487848108.html,"6,092"
905,2022-05-24 13:09, (Near SMC),STUDIO in Santa Monica With Full Kitchen ~ 2 Large Closets,,400.0,https://losangeles.craigslist.org/wst/apa/d/santa-monica-studio-in-santa-monica/7487831504.html,"1,975"
906,2022-05-24 13:08, (Venice),Stainless Steel Appls | Highly Upgraded 1 Bedroom in Venice | Specials,1,600.0,https://losangeles.craigslist.org/wst/apa/d/venice-stainless-steel-appls-highly/7487847434.html,"2,650"
907,2022-05-24 13:08," (1221 W. 3rd St. , Los Angeles, CA)","Den/Study, EV Chargers, Concierge Services",1,719.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-den-study-ev-chargers/7487847424.html,"2,564"
908,2022-05-24 13:08," (3767 Clarington Ave, Los Angeles, CA)","Controlled Access/Gated, Refrigerator, Dishwasher",1,810.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-controlled-access-gated/7487847238.html,"2,800"
909,2022-05-24 13:06, (Gardena),Adorable Apt - Recreation room - Ideal location - Check it out!,1,,https://losangeles.craigslist.org/wst/apa/d/gardena-adorable-apt-recreation-room/7487843624.html,"1,700"
910,2022-05-24 13:06," (411 Kelton Ave., Los Angeles, CA)",Fall 2022-2023 Pre-Leasing Now! Best Value 1 Block to UCLA.,1,750.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-fall-pre-leasing-now-best/7486637563.html,"3,097"
911,2022-05-24 13:05," (1447 Lincoln Boulevard, Santa Monica, CA)","Seating Areas, Courtesy Patrol, Subterranean Controlled Access Parking",1,386.0,https://losangeles.craigslist.org/wst/apa/d/santa-monica-seating-areas-courtesy/7487845711.html,"2,318"
912,2022-05-24 13:04, (Brentwood/Los Angeles),Studio in Beautiful Brentwood + Wood Flooring + Pool + Must See!,,450.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-studio-in-beautiful/7487834875.html,"3,195"
913,2022-05-24 13:03, (Westchester),"Renovated 1+1 In Westchester, Large Closet, Stainless Steel Appls",1,750.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-renovated-11-in-westchester/7487844337.html,"3,195"
914,2022-05-24 13:02, (Redondo Beach),Refrigerator + Central A/C and Heat + 2 Bedroom 2 BA in Redondo Beach,2,1221.0,https://losangeles.craigslist.org/wst/apa/d/redondo-beach-refrigerator-central-c/7487843970.html,"3,800"
915,2022-05-24 13:01, (Gardena),Amazing 2B Apartment * * Nice location! * Check it out!,2,800.0,https://losangeles.craigslist.org/wst/apa/d/gardena-amazing-2b-apartment-nice/7487838961.html,"2,100"
916,2022-05-24 13:00, (westside-southbay-310),"Stainless steel appliances, Granite countertops, Elfa closet systems",1,770.0,https://losangeles.craigslist.org/wst/apa/d/santa-monica-stainless-steel-appliances/7482796153.html,"3,599"
917,2022-05-24 12:59, (westside-southbay-310),"Parcel Pending Package Lockers, Controlled Access Community, Recycling",1,783.0,https://losangeles.craigslist.org/wst/apa/d/inglewood-parcel-pending-package/7480483039.html,"3,240"
918,2022-05-24 12:57, (westside-southbay-310),"Recycling, Dishwasher, Wet Bar",2,,https://losangeles.craigslist.org/wst/apa/d/los-angeles-recycling-dishwasher-wet-bar/7487841768.html,"3,495"
919,2022-05-24 12:56, (Culver City),"Online Payments Available, Quartz Counter Tops, Extra Storage",2,946.0,https://losangeles.craigslist.org/wst/apa/d/culver-city-online-payments-available/7487841404.html,"4,830"
920,2022-05-24 12:56, (West Hollywood),"Prime West Hollywood Location, Fitness Center, Swimming Pool!",,480.0,https://losangeles.craigslist.org/wst/apa/d/west-hollywood-prime-west-hollywood/7487841138.html,"2,253"
921,2022-05-24 12:55, (Wilshire Corridor),Own Less & Do More: All Inclusive Suite Living!,1,,https://losangeles.craigslist.org/wst/apa/d/los-angeles-own-less-do-more-all/7486624339.html,"1,645"
922,2022-05-24 12:54, (Culver City),"Quartz Counter Tops, Programmable thermostats, Ice Maker",2,914.0,https://losangeles.craigslist.org/wst/apa/d/culver-city-quartz-counter-tops/7487840348.html,"5,150"
923,2022-05-24 12:53, (West Los Angeles),Studio Brentwood ADJ | Brand New Community | High End Finishes | W/D,,569.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-studio-brentwood-adj-brand/7487839795.html,"2,995"
924,2022-05-24 12:53," (Westwood, Los Angeles)",Magical Westwood Apartment - 1 month AUGUST sublease,1,,https://losangeles.craigslist.org/wst/apa/d/los-angeles-magical-westwood-apartment/7487839633.html,"2,600"
925,2022-05-24 12:53, (West Los Angeles),Ceiling Fan ~Pool ~Garage Parking ~1 Bedroom in West Los Angeles,1,650.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-ceiling-fan-pool-garage/7487839558.html,"1,995"
926,2022-05-24 12:52, (Culver City),"Extra Storage, Parking, THE DIRECTOR :: Concierge Services",2,890.0,https://losangeles.craigslist.org/wst/apa/d/culver-city-extra-storage-parking-the/7487839436.html,"4,099"
927,2022-05-24 12:52," (West Hollywood, Los Angeles, Santa Monica, Glendale)","SEE YOUR SPACIOUS, BEAUTIFUL 2 BED!  SAVE $2085+PARKING SPACE!!",,1174.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-see-your-spacious-beautiful/7487838556.html,"4,281"
928,2022-05-24 12:51, (Los Angeles),A great place to kick back and relax! Beautiful neighborhood!,2,923.0,https://losangeles.craigslist.org/wst/apa/d/playa-vista-great-place-to-kick-back/7487838753.html,"2,920"
929,2022-05-24 12:51, (Culver City),"Cable/Satellite TV, Stone Countertops, Tile Backsplashes in Kitchens",1,695.0,https://losangeles.craigslist.org/wst/apa/d/culver-city-cable-satellite-tv-stone/7487838618.html,"3,699"
930,2022-05-24 12:49, (West Hollywood),Furnished luxury studio apt,,375.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-furnished-luxury-studio-apt/7486615179.html,"2,900"
931,2022-05-24 12:48, (West Hollywood),Furnished studio apt,,375.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-furnished-studio-apt/7486619210.html,"2,900"
932,2022-05-24 12:45," (West Hollywood, Los Angeles, Santa Monica, Glendale)",Beautiful 2 Bedroom! 2 WEEKS FREE! PLUS 1 PARKING SPACE! SEE TODAY!!,,1053.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-beautiful-bedroom-weeks/7487835688.html,"3,901"
933,2022-05-24 12:43, (Playa Del Rey/WESTCHESTER/LAX),"SS Appliances, Pool, A/C, 1 Bedroom in Marina Del Rey Adj",1,750.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-ss-appliances-pool-c/7487834997.html,"2,895"
934,2022-05-24 12:42, (San Pedro),"Apt. 867, Stunning Harbor Views, Rooftop Lounge, Pet Friendly",1,627.0,https://losangeles.craigslist.org/wst/apa/d/san-pedro-apt-867-stunning-harbor-views/7487834242.html,"2,980"
935,2022-05-24 12:41, (2437 S Corinth Ave),WLA $2795&up 2+2 with fireplace & laminate flooring,2,,https://losangeles.craigslist.org/wst/apa/d/wla-2795up-22-with-fireplace-laminate/7487834201.html,
936,2022-05-24 12:40," (West Hollywood, Los Angeles, Santa Monica, Glendale)",Wonderful Studio Loft! Lots & Lots of Light! Must See & Save $1719!,,868.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-wonderful-studio-loft-lots/7487833729.html,"3,438"
937,2022-05-24 12:39," (West Hollywood, Los Angeles, Santa Monica, Glendale)",2 WEEKS FREE PLUS 1 FREE PARKING SPACE!  MUST SEE!!,,682.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-weeks-free-plus-free/7487832894.html,"2,689"
938,2022-05-24 12:36, (westside-southbay-310),"Pool, Shake Style Wood Cabinets, Granite Countertops",,357.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-pool-shake-style-wood/7487831580.html,"2,073"
939,2022-05-24 12:35, (Westwood Village),1 Bedroom 1 BA in Westwood ~ Renovated ~ Stainless Steel Appliances,1,700.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-bedroom-ba-in-westwood/7487830751.html,"3,395"
940,2022-05-24 12:31, (westside-southbay-310),A New Place to Call Home!,2,950.0,https://losangeles.craigslist.org/wst/apa/d/carson-new-place-to-call-home/7487828653.html,"3,125"
941,2022-05-24 12:30, (Downtown Culver City),Heated Pool ~ SPECIALS ~ Fully Renovated 2 Bedroom in Culver City,2,1100.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-heated-pool-specials-fully/7487828176.html,"3,395"
942,2022-05-24 12:30, (Venice beach),1 bdrm 1 bth,1,575.0,https://losangeles.craigslist.org/wst/apa/d/san-pedro-bdrm-bth/7487828166.html,"2,795"
943,2022-05-24 12:27, (westside-southbay-310),WARM UP WITH OUT HOT SPECIALS!,,470.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-warm-up-with-out-hot/7487826908.html,"2,271"
944,2022-05-24 12:27, (Los Angeles),Home Sweet Home! Come In Today To Get  A Great Place To Live!,,530.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-home-sweet-home-come-in/7487826673.html,"2,381"
945,2022-05-24 12:26, (westside-southbay-310),"Wood plank flooring, Conference Room, Granite countertops, Gas range",1,805.0,https://losangeles.craigslist.org/wst/apa/d/marina-del-rey-wood-plank-flooring/7487826367.html,"3,133"
946,2022-05-24 12:26, (Playa Vista),"Package Acceptance, Lease Today, Laundry In Unit",2,1440.0,https://losangeles.craigslist.org/wst/apa/d/playa-vista-package-acceptance-lease/7487826331.html,"4,584"
947,2022-05-24 12:26, (4250 Glencoe Avenue),"Parking garage, Wood plank flooring, Air conditioning",1,595.0,https://losangeles.craigslist.org/wst/apa/d/marina-del-rey-parking-garage-wood/7487826320.html,"3,068"
948,2022-05-24 12:25, (westside-southbay-310),6 Weeks Off for immediate move ins! Convenience & luxury community!!!,1,666.0,https://losangeles.craigslist.org/wst/apa/d/hawthorne-weeks-off-for-immediate-move/7487825706.html,"2,975"
949,2022-05-24 12:24, (Socal),Renovated 3bd 2bth property,3,1222.0,https://losangeles.craigslist.org/wst/apa/d/compton-renovated-3bd-2bth-property/7485935640.html,"1,799"
950,2022-05-24 12:22, (UCLA - Westwood),1 bedroom /1 bathroom apartment available next to UCLA!!!,1,650.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-bedroom-bathroom-apartment/7487824151.html,"2,095"
951,2022-05-24 12:22," (4600 Vía Marina, Marina del Rey, CA)","Studio, 1, 2 & 3 bedroom apartments, Clubhouse lounge, Gas fireplaces",,457.0,https://losangeles.craigslist.org/wst/apa/d/marina-del-rey-studio-bedroom/7487824150.html,"2,605"
952,2022-05-24 12:22," (411 Kelton Ave, Los Angeles, CA)",Looking for a Bigger Place? Our 1x1 w/ Study Den is Perfect for 4 Room,1,750.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-looking-for-bigger-place/7487824137.html,"3,147"
953,2022-05-24 12:20, (Santa Monica - Near the beach),"1 Bedroom in Santa Monica, 3 Weeks Free, Washer/Dryer in Unit",1,520.0,https://losangeles.craigslist.org/wst/apa/d/santa-monica-bedroom-in-santa-monica/7487823127.html,"3,250"
954,2022-05-24 12:20," (555 Levering Ave., Los Angeles, CA)",Change is in the air. Fall 2022-2023 Pre-Leasing Now.,,525.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-change-is-in-the-air-fall/7486704281.html,"2,249"
955,2022-05-24 12:19, (UCLA - Westwood),Studio apartment available next to UCLA!,,300.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-studio-apartment-available/7487822621.html,"1,695"
956,2022-05-24 12:19, (westside-southbay-310),2 Bedroom 2 Bathroom Apartment!,2,1013.0,https://losangeles.craigslist.org/wst/apa/d/inglewood-bedroom-bathroom-apartment/7481610591.html,"3,884"
957,2022-05-24 12:18," (4600 Vía Marina, Marina del Rey, CA)","Community grills, All kitchen appliances included, Billiards room",2,1182.0,https://losangeles.craigslist.org/wst/apa/d/marina-del-rey-community-grills-all/7486963216.html,"3,512"
958,2022-05-24 12:17, (Westwood Village / Close to UCLA),Close to UCLA ^ 1 Bedroom Suite in Westwood Village ^ Plank Flooring,1,650.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-close-to-ucla-bedroom-suite/7487821529.html,"3,595"
959,2022-05-24 12:17, (VENICE),STEPS TO BEACH & CANALS W/PARKING!,,375.0,https://losangeles.craigslist.org/wst/apa/d/venice-steps-to-beach-canals-parking/7482035431.html,"1,850"
960,2022-05-24 12:16," (1221 W. 3rd St. , Los Angeles, CA)","Fax and Copy Room, Crown Moldings, Pilates Equipment",1,641.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-fax-and-copy-room-crown/7487821131.html,"2,493"
961,2022-05-24 12:16," (3767 Clarington Ave, Los Angeles, CA)","Ceiling Fan, On-Site Maintenance, Garage",,625.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-ceiling-fan-on-site/7487820885.html,"2,475"
962,2022-05-24 12:15, (West Los Angeles / Century City),"SS Appliances, Central Air/Heat, 1 Bedroom Suite in West Los Angeles",1,600.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-ss-appliances-central-air/7487820615.html,"2,425"
963,2022-05-24 12:15, (OPEN HOUSE DAILY 10-5 | West Los Angeles),Spa/Hot Tub | 1 Bedroom 1 Bath in Culver City/Westside | 2 Weeks Free,1,700.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-spa-hot-tub-bedroom-bath-in/7487820512.html,"2,395"
964,2022-05-24 12:15, (UCLA - Westwood),Studio apartment available next to UCLA!,,400.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-studio-apartment-available/7487820384.html,"1,850"
965,2022-05-24 12:15, (Westwood / Close to UCLA),Minutes to UCLA | 1 Bedroom 1 BA in Westwood | Gated | Call Today,1,700.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-minutes-to-ucla-bedroom-ba/7487820335.html,"2,670"
966,2022-05-24 12:13, (Westwood Village / Close to UCLA),2 Bedroom 2 BA in Westwood Village - Parking - Controlled Access - F/P,2,1200.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-bedroom-ba-in-westwood/7484154536.html,"5,850"
967,2022-05-24 12:13, (Venice beach),1bdrm 1 bth & loft,1,760.0,https://losangeles.craigslist.org/wst/apa/d/san-pedro-1bdrm-bth-loft/7483601431.html,"3,325"
968,2022-05-24 12:13," (1447 Lincoln Boulevard, Santa Monica, CA)","Private Balconies, Washbox Dry Cleaning Service, Emergency Maintenance",1,386.0,https://losangeles.craigslist.org/wst/apa/d/santa-monica-private-balconies-washbox/7487819477.html,"2,318"
969,2022-05-24 12:13," (6300 Green Valley Circle, Culver City, CA)",A/C and W/D in all units + Balcony! Call TODAY!,1,710.0,https://losangeles.craigslist.org/wst/apa/d/culver-city-c-and-d-in-all-units/7487819299.html,"3,091"
970,2022-05-24 12:12, (San Monica),A beautiful home now available!,3,1625.0,https://losangeles.craigslist.org/wst/apa/d/santa-monica-beautiful-home-now/7487815496.html,"6,500"
971,2022-05-24 12:09, (Los Angeles),1Bed/1Bath Studio - Renovated w/Updated Stainless Steel Appliances,1,645.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-1bed-1bath-studio-renovated/7487812412.html,"2,855"
972,2022-05-24 12:08, (Playa del Rey),"Spacious remodeled 2-bedroom 1 bath, wood floors, parking etc.",2,,https://losangeles.craigslist.org/wst/apa/d/playa-del-rey-spacious-remodeled/7485484466.html,"2,575"
973,2022-05-24 12:08," (840 Larrabee Street, West Hollywood, CA)",It's a Marvelous Monday at Med Village West Hollywood!,,414.0,https://losangeles.craigslist.org/wst/apa/d/west-hollywood-its-marvelous-monday-at/7484406348.html,"2,561"
974,2022-05-24 12:07, (West Hollywood),"Roof Top Fitness Center, Assigned Parking/Gated Community",,742.0,https://losangeles.craigslist.org/wst/apa/d/west-hollywood-roof-top-fitness-center/7487816506.html,"2,885"
975,2022-05-24 12:07, (Playa Vista),"Cozy Fireplaces, Spacious Closets and Linen Cabinets",1,700.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-cozy-fireplaces-spacious/7487816171.html,"2,565"
976,2022-05-24 12:06," (6300 Green Valley Circle, Culver City, CA)","Three heated pools (one with saltwater), Outdoor spa",2,1087.0,https://losangeles.craigslist.org/wst/apa/d/culver-city-three-heated-pools-one-with/7487815825.html,"3,376"
977,2022-05-24 12:03, (Westchester),"Disposal, Recreation Room, Garage, Air Conditioning",1,700.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-disposal-recreation-room/7487814132.html,"2,065"
978,2022-05-24 12:02," (12638 Cedar Ave. Hawthorne, CA.)",Lovely 1X1... Waiting for You to Make it Home!!!,1,,https://losangeles.craigslist.org/wst/apa/d/hawthorne-lovely-1x1-waiting-for-you-to/7487813413.html,"1,550"
979,2022-05-24 12:01, (westside-southbay-310),In Unit Washer/Dryer,1,566.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-in-unit-washer-dryer/7487813154.html,"2,870"
980,2022-05-24 11:59, (BEVERLY HILLS),CHARMING 2/2 W/ PATIO Beverly Hills School District,2,700.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-charming-2-patio-beverly/7487812200.html,"3,195"
981,2022-05-24 11:56," (12638 Cedar Ave. Hawthorne, CA.)",Lovely 1X1... Waiting for You to Make it Home!!!,1,,https://losangeles.craigslist.org/wst/apa/d/hawthorne-lovely-1x1-waiting-for-you-to/7487810851.html,"1,550"
982,2022-05-24 11:53," (4171 w. El Segundo Blvd. Hawthorne, Ca)",SPACIOUS SINGLE APT,,,https://losangeles.craigslist.org/wst/apa/d/hawthorne-spacious-single-apt/7487809306.html,"1,300"
983,2022-05-24 11:53, (Santa Monica),"Upscale and Pet Friendly 2+2: Newer, Stylish Living!",2,866.0,https://losangeles.craigslist.org/wst/apa/d/santa-monica-upscale-and-pet-friendly/7484309453.html,"4,395"
984,2022-05-24 11:53," (4171 w. El Segundo Blvd. Hawthorne, Ca)",WELCOME TO SPACIOUS SINGLE APT,,,https://losangeles.craigslist.org/wst/apa/d/hawthorne-welcome-to-spacious-single-apt/7487809039.html,"1,300"
985,2022-05-24 11:52," (4171 w. El Segundo Blvd. Hawthorne, Ca)",SPACIOUS SINGLE APT,,,https://losangeles.craigslist.org/wst/apa/d/hawthorne-spacious-single-apt/7487808815.html,"1,300"
986,2022-05-24 11:51, (Beverly Grove),"OF- Brand new 3 bed, 3 bath luxury  w/rooftop",3,1254.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-of-brand-new-bed-bath/7487769659.html,"4,750"
987,2022-05-24 11:51, (westside-southbay-310),FREE RENT! Gorgeous 2 Bed. Unit available in Inglewood!,2,908.0,https://losangeles.craigslist.org/wst/apa/d/inglewood-free-rent-gorgeous-bed-unit/7484830834.html,"2,391"
988,2022-05-24 11:50," (375 North La Cienega Boulevard, West Hollywood, CA)","Communal Courtyards, Controlled Access Entry, Full-size Washer & Dryer",1,747.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-communal-courtyards/7477873669.html,"4,482"
989,2022-05-24 11:49, (Hawthorne),SPECIAL $300 Off First Month's Rent! Cozy 1bed 1bath + POOL,1,,https://losangeles.craigslist.org/wst/apa/d/hawthorne-special-300-off-first-months/7487806696.html,"1,700"
990,2022-05-24 11:47, (Beverly Grove),"KT- Brand new 2 bed, 2 bath luxury unit",2,1227.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-kt-brand-new-bed-bath/7487774487.html,"3,995"
991,2022-05-24 11:47," (11090 Strathmore Dr, Los Angeles, CA)","Cable Ready, Abundant Closets, Barbecue Area",1,450.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-cable-ready-abundant/7485241197.html,"2,315"
992,2022-05-24 11:46, (Playa del Rey),***Spacious One Bedroom Available Now With Double Balcony!!!***,1,,https://losangeles.craigslist.org/wst/apa/d/playa-del-rey-spacious-one-bedroom/7487805437.html,"2,681"
993,2022-05-24 11:42, (downtown santa monica),Cosmopolitan Beach City Living in Jr. 1bd,1,405.0,https://losangeles.craigslist.org/wst/apa/d/santa-monica-cosmopolitan-beach-city/7475603555.html,"2,945"
994,2022-05-24 11:42, (Long Beach),Beautiful newly remodeled 400 SQFT 1ba studio with brand new kitchen\\\,1,400.0,https://losangeles.craigslist.org/wst/apa/d/long-beach-beautiful-newly-remodeled/7485739646.html,"1,400"
995,2022-05-24 11:41, (Century City – adjacent Beverly Hills),2 Bedroom Beverly Hills ✶ Fully Renovated with High Ceilings,2,,https://losangeles.craigslist.org/wst/apa/d/los-angeles-bedroom-beverly-hills-fully/7485099204.html,"3,495"
996,2022-05-24 11:41," (415 Gayley Ave., Los Angeles, CA)",This Is What You’ve Been Searching For. Pre-Leasing for Summer!,1,650.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-this-is-what-youve-been/7480897775.html,"2,656"
997,2022-05-24 11:40, (Beverly Grove),"K-106. Brand new 3 bed, 3 bath luxury unit",3,1921.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-106-brand-new-bed-bath/7487765201.html,"5,395"
998,2022-05-24 11:40," (6300 Green Valley Circle, Culver City, CA)","Quartz countertops with undermount sinks, Outdoor spa, Refrigerator",1,710.0,https://losangeles.craigslist.org/wst/apa/d/culver-city-quartz-countertops-with/7486129335.html,"3,180"
999,2022-05-24 11:39, (westside-southbay-310),"Bravo Finish Package-Walnut inspired cabinets, Recycling, Bike Racks",2,980.0,https://losangeles.craigslist.org/wst/apa/d/inglewood-bravo-finish-package-walnut/7485040832.html,"4,030"
1000,2022-05-24 11:39, (westside-southbay-310),"Skydecks with Outdoor Chef's Kitchens, Lounge Seating & TVs",3,1616.0,https://losangeles.craigslist.org/wst/apa/d/marina-del-rey-skydecks-with-outdoor/7487801552.html,"7,760"
1001,2022-05-24 11:38," (4600 Vía Marina, Marina del Rey, CA)","Free community WiFi, Private patios or balconies, Gas fireplaces",2,1090.0,https://losangeles.craigslist.org/wst/apa/d/marina-del-rey-free-community-wifi/7486940775.html,"3,780"
1002,2022-05-24 11:37, (Santa Monica),OCEAN VIEW PENTHOUSE Condo 1BD/1BTH,1,,https://losangeles.craigslist.org/wst/apa/d/santa-monica-ocean-view-penthouse-condo/7487800682.html,"7,500"
1003,2022-05-24 11:36," (5009 Rainbows End, Culver City)",price drop!  renting out a furnished one bedroom plus office,2,,https://losangeles.craigslist.org/wst/apa/d/culver-city-price-drop-renting-out/7487758530.html,899
